step,acc,loss
17700,0.9921875,0.01855168119072914
17800,0.99609375,0.00518658384680748
17900,0.998046875,0.0017385754035785794
18000,0.998046875,0.0019313963130116463
18100,0.998046875,0.0034430664964020252
18200,0.99609375,0.011843957006931305
18300,0.998046875,0.0027929972857236862
18400,0.998046875,0.006743522360920906
18500,0.998046875,0.0036771665327250957
18600,0.99609375,0.011264614760875702
18700,1.0,0.0004526953271124512
18800,0.998046875,0.011642922647297382
18900,1.0,0.0013894741423428059
19000,1.0,0.0012637348845601082
19100,0.99609375,0.011813506484031677
19200,1.0,0.00044147169683128595
19300,1.0,0.0005115012172609568
19400,1.0,0.0017206384800374508
19500,1.0,0.0006283842958509922
19600,1.0,6.685484549961984e-05
19700,0.998046875,0.0034660925157368183
19800,1.0,0.000866166315972805
19900,0.998046875,0.001992291770875454
